AAPL,JPM,KO,MSFT,NVDA
270.4608154296875,311.45001220703125,78.3499984741211,429.25,213.1699981689453
269.92132568359375,309.25,78.87000274658203,424.4599914550781,209.25
271.1002502441406,313.2300109863281,78.76000213623047,407.7799987792969,199.57000732421875
279.88214111328125,312.4700012207031,78.58000183105469,414.44000244140625,198.4499969482422
276.5751647949219,307.6499938964844,78.19000244140625,413.6199951171875,198.47999572753906
283.9184265136719,309.3999938964844,78.4800033569336,411.3800048828125,196.5
287.245361328125,314.8999938964844,79.2300033569336,413.9599914550781,207.8300018310547
287.1754150390625,306.2699890136719,78.43000030517578,420.7699890136719,211.5
293.0500183105469,302.1000061035156,78.41999816894531,415.1199951171875,215.1999969482422
292.67999267578125,300.0,78.66000366210938,412.6600036621094,219.44000244140625
294.79998779296875,304.8800048828125,80.02999877929688,407.7699890136719,220.77999877929688
298.8699951171875,300.25,80.26000213623047,405.2099914550781,225.8300018310547
298.2099914550781,299.9100036621094,80.44999694824219,409.42999267578125,235.74000549316406
300.2300109863281,297.80999755859375,80.81999969482422,421.9200134277344,225.32000732421875
297.8399963378906,300.7300109863281,81.19999694824219,423.5400085449219,222.32000732421875
298.9700012207031,295.70001220703125,81.91999816894531,417.4200134277344,220.61000061035156
302.25,301.9800109863281,81.55000305175781,421.05999755859375,223.47000122070312
304.989990234375,303.0,81.16999816894531,419.0899963378906,219.50999450683594
